Recording Name,Accent Type,Word Index,Start Time (s),End Time (s),Top 1 Word,Top 1 Confidence (%),Top 2 Word,Top 2 Confidence (%),Top 3 Word,Top 3 Confidence (%)
russian45,russian,20,8.76,9.18,PEAS,20.40,PEASE,17.05,KEAS,12.77
russian45,russian,21,9.24,10.04,FIVE,99.81,FIV,0.06,WIVE,0.04
russian45,russian,22,10.12,10.50,SIX,69.96,SHIX,17.43,TIX,9.79
russian45,russian,23,10.56,11.00,LABS,37.73,SLABS,36.76,LEBS,5.81
russian45,russian,24,11.06,11.20,OF,99.33,OR,0.44,ON,0.11
russian45,russian,25,11.28,11.54,BLUE,99.86,BLLUE,0.04,BLEE,0.04
russian45,russian,26,11.58,11.90,CHEESE,60.20,CHEES,34.60,CHIESE,1.80
russian45,russian,27,11.96,12.56,AND,99.93,AN,0.04,END,0.01
russian45,russian,28,12.72,12.92,MAY,99.66,MA,0.10,MAYE,0.07
russian45,russian,29,12.96,13.08,BE,99.90,ME,0.03,BEE,0.03
russian45,russian,30,13.14,13.24,A,99.71,E,0.07,AN,0.04
russian45,russian,31,13.30,13.68,SNAK,42.61,SNACK,28.91,SNARK,13.42
russian45,russian,32,13.72,13.86,FOR,99.71,FOF,0.05,FROR,0.05
russian45,russian,33,13.94,14.06,HER,99.54,HAR,0.23,HE,0.11
russian45,russian,34,14.12,14.46,BROTHER,85.53,BROTHAR,4.26,BROTER,2.51
russian45,russian,35,14.54,14.84,BOB,94.63,BOBB,2.18,BUB,1.51
russian45,russian,36,14.88,15.76,WE,99.98,HE,0.01,W,0.00
russian45,russian,37,15.82,16.14,ALSO,99.93,ALLSO,0.07,ALS,0.00
russian45,russian,38,16.20,16.46,NEED,91.04,KNEED,7.43,NEEDE,0.58
russian45,russian,39,16.58,16.66,A,99.28,E,0.14,HA,0.06
russian45,russian,40,16.72,17.06,SMALL,99.81,SMALT,0.11,SMOLL,0.03
russian45,russian,41,17.12,17.66,PLASTIC,80.91,BLASTIC,5.81,PLASTICK,4.54
russian45,russian,42,17.72,18.16,SNAKE,98.31,SNAK,0.87,SNAKES,0.54
russian45,russian,43,18.20,18.70,AND,99.84,AN,0.11,ASD,0.02
russian45,russian,44,18.78,18.86,THE,34.92,HE,16.05,TE,14.80
russian45,russian,45,18.94,19.16,BIG,99.62,BEIG,0.21,BIGE,0.07
russian45,russian,46,19.22,19.58,TOY,60.85,DOY,20.72,TOYE,7.28
russian45,russian,47,19.62,20.02,FROG,99.16,FROGS,0.51,FROCG,0.15
russian45,russian,48,20.06,20.26,FOR,99.61,FOM,0.11,FOF,0.09
russian45,russian,49,20.32,20.42,THE,98.24,THER,0.47,THEI,0.45
russian45,russian,50,20.48,20.76,KETS,20.67,KEDS,18.13,KITS,10.89
russian45,russian,51,20.82,21.62,SHE,99.88,SHO,0.06,SHU,0.05
russian45,russian,52,21.68,21.82,CAN,98.55,CAN',0.78,CON,0.25
russian45,russian,53,21.88,22.32,SCOOP,94.35,SCOOPE,2.53,SCOUP,0.79
russian45,russian,54,22.38,22.76,THESE,95.54,THEE,1.29,THES,1.23
russian45,russian,55,22.82,23.24,THINGS,41.10,TINGS,24.02,THINKS,11.30
russian45,russian,56,23.30,24.22,INTO,99.71,INT,0.12,INTHO,0.05
russian45,russian,57,24.30,24.94,THREE,99.82,THRE,0.10,TREE,0.06
russian45,russian,58,25.00,25.26,RED,99.03,RAD,0.58,READ,0.17
russian45,russian,59,25.32,25.66,BEGS,65.81,BAGS,33.49,BEGKS,0.38
russian45,russian,60,25.72,26.44,AND,99.50,AN,0.46,ATD,0.02
russian45,russian,61,26.52,26.64,WE,99.98,WIE,0.01,E,0.01
russian45,russian,62,26.68,26.88,WILL,99.83,ILL,0.08,W'LL,0.07
russian45,russian,63,26.94,27.18,GO,100.00,G,0.00,O,0.00
russian45,russian,64,27.28,27.58,MEET,89.30,MEED,7.12,MET,2.02
russian45,russian,65,27.62,27.88,HER,99.85,HAR,0.07,HOR,0.03
russian45,russian,66,27.94,28.46,WEDNESDAY,98.32,REDNESDAY,0.67,WEDNESDY,0.29
russian45,russian,67,28.52,29.00,AT,99.53,AN,0.22,ATD,0.09
russian45,russian,68,29.06,29.20,THE,94.17,THA,3.04,THEI,0.93
russian45,russian,69,29.26,29.62,TRAIN,60.15,TRAINE,20.20,TRAIND,12.87
russian45,russian,70,29.68,30.20,STATION,99.43,STATIONS,0.29,STATIO,0.07
russian46,russian,1,0.00,0.76,PLEASE,83.12,BLEASE,14.56,PLEESE,1.12
russian46,russian,2,0.82,1.06,GOLL,39.73,GOL,15.49,GULL,12.33
russian46,russian,3,1.10,1.50,STELLA,54.96,STELLAR,17.36,STELLE,10.09
russian46,russian,4,1.56,2.02,ASK,99.09,ASKE,0.57,ASKD,0.16
russian46,russian,5,2.08,2.20,HER,99.97,ER,0.01,HR,0.01
russian46,russian,6,2.26,2.34,TO,99.98,T,0.02,O,0.00
russian46,russian,7,2.42,2.64,BRING,99.34,RING,0.44,BRINGE,0.08
russian46,russian,8,2.76,2.94,THESE,100.00,HESE,0.00,TESE,0.00
russian46,russian,9,3.02,3.28,THINGS,99.60,THINS,0.16,THIMGS,0.11
russian46,russian,10,3.36,3.50,WITH,99.80,WIH,0.10,WIT,0.07
russian46,russian,11,3.56,3.70,HER,99.92,THER,0.02,HE,0.02
russian46,russian,12,3.78,4.08,FROM,99.44,FOM,0.37,FROR,0.05
russian46,russian,13,4.16,4.22,THE,99.85,TE,0.05,HE,0.04
russian46,russian,14,4.28,4.60,STORE,44.10,STOLE,17.25,STARE,11.63
russian46,russian,15,4.68,5.42,SIX,99.25,SIXK,0.28,SIXE,0.20
russian46,russian,16,5.48,5.86,SPOONS,99.16,POONS,0.38,SPONS,0.15
russian46,russian,17,5.92,5.98,OF,95.94,O,1.74,AF,1.73
russian46,russian,18,6.04,6.30,FRESH,99.85,FRES,0.10,FRECH,0.05
russian46,russian,19,6.36,6.60,SNOW,99.24,SNOWE,0.22,SNOWL,0.22
russian46,russian,20,6.64,6.92,PEES,40.94,PEESE,35.47,PEAS,11.11
russian46,russian,21,7.00,7.40,FIVE,99.99,FIV,0.01,FIE,0.00
russian46,russian,22,7.46,7.70,THICK,95.63,THICG,2.29,THIK,0.88
russian46,russian,23,7.76,8.16,SLAPS,41.04,SLABS,20.96,SLAGS,15.90
russian46,russian,24,8.22,8.30,OF,72.16,OR,12.99,ON,4.57
russian46,russian,25,8.38,8.58,BLUE,99.92,BUE,0.03,BLUUE,0.02
russian46,russian,26,8.64,8.94,CHEESE,99.89,CHEEZE,0.04,CHEES,0.02
russian46,russian,27,9.02,9.54,AND,98.24,AN,0.90,ND,0.45
russian46,russian,28,9.58,9.82,MAYBE,86.53,MEYBE,9.09,MABBE,2.23
russian46,russian,29,9.86,9.96,IS,46.50,HIS,35.49,AS,6.03
russian46,russian,30,10.00,10.20,NECK,30.85,NICK,16.48,NEGK,12.16
russian46,russian,31,10.24,10.32,FOR,34.31,OR,20.86,FO,13.01
russian46,russian,32,10.36,10.46,HER,65.21,HR,10.81,ER,9.70
russian46,russian,33,10.52,10.78,BROTHER,99.31,BROTHERS,0.40,BOTHER,0.17
russian46,russian,34,10.82,11.06,BOB,95.43,WOB,1.83,BOBB,1.60
russian46,russian,35,11.14,11.84,WE,65.08,WEL,19.46,WI,7.03
russian46,russian,36,11.90,12.20,ALSO,99.49,ALLSO,0.35,ALSU,0.03
russian46,russian,37,12.26,12.44,MEED,33.66,NEED,18.10,MEAD,12.97
russian46,russian,38,12.48,12.52,A,72.20,E,12.62,HA,8.18
russian46,russian,39,12.62,12.92,SMALL,99.25,SMARL,0.41,SMALLE,0.14
russian46,russian,40,12.98,13.42,BLUSTICK,57.87,BLASTICK,22.53,BLUSTIC,4.91
russian46,russian,41,13.48,13.74,SNAKE,99.07,SNAK,0.52,SNEAKE,0.17
russian46,russian,42,13.80,13.88,AND,98.38,AN,0.72,IND,0.67
russian46,russian,43,13.94,13.94,A,98.97,E,0.97,O,0.04
russian46,russian,44,14.00,14.14,BIG,99.93,BIK,0.05,BIGE,0.01
russian46,russian,45,14.20,14.46,TOL,27.29,TOLL,18.98,TOUL,17.29
russian46,russian,46,14.50,14.72,FROG,98.69,FROK,0.51,ROG,0.48
russian46,russian,47,14.78,14.88,FOR,99.64,FOF,0.09,FROR,0.06
russian46,russian,48,14.94,14.98,THE,99.94,THA,0.04,TE,0.01
russian46,russian,49,15.04,15.34,KIDS,97.19,KID'S,2.56,KIDS',0.10
russian46,russian,50,15.40,16.22,SHE,99.93,SHOE,0.05,SHEU,0.01
russian46,russian,51,16.28,16.42,CAN,89.25,CAN',3.28,CANT,3.04
russian46,russian,52,16.46,16.74,SCOOP,22.99,SPOOP,18.16,SCOOB,16.03
russian46,russian,53,16.82,16.96,THESE,99.93,THEE,0.03,TESE,0.02
russian46,russian,54,17.04,17.28,THINGS,99.51,THINS,0.19,THENGS,0.08
russian46,russian,55,17.36,17.58,INTO,87.90,INDO,6.40,INTE,1.15
russian46,russian,56,17.66,17.92,THREE,99.99,THRE,0.01,TREE,0.00
russian46,russian,57,17.98,18.14,RED,99.76,REN,0.09,RAD,0.05
russian46,russian,58,18.20,18.54,BAGS,99.83,BACGS,0.05,BAG'S,0.04
russian46,russian,59,18.60,18.78,AND,99.21,AN,0.58,ND,0.06
russian46,russian,60,18.82,18.94,WE,91.25,WEE,2.53,WER,2.53
russian46,russian,61,19.00,19.12,WILL,89.33,WELL,5.15,WI'LL,2.13
russian46,russian,62,19.18,19.34,GILL,55.70,GIL,22.75,GELL,5.02
russian46,russian,63,19.38,19.50,MEET,56.23,MEAT,39.80,MEED,1.17
russian46,russian,64,19.56,19.94,HELEN,20.48,HERLEN,17.16,HELENE,12.92
russian46,russian,65,19.98,20.24,STAY,85.49,STEY,4.21,STAYE,3.66
russian46,russian,66,20.28,20.40,AT,97.75,ATD,0.77,ANT,0.43
russian46,russian,67,20.46,20.52,THE,99.59,THA,0.16,TE,0.13
russian46,russian,68,20.58,20.86,TRAIN,96.27,TRAINS,2.05,TRAINE,0.89
russian46,russian,69,20.92,21.34,STATION,99.85,STATIONS,0.14,STATIN,0.01
russian47,russian,1,0.00,1.00,PLEASE,98.93,PLEAS,0.23,PEASE,0.17
russian47,russian,2,1.06,1.36,COLL,25.43,CALL,22.71,CULL,18.50
russian47,russian,3,1.40,1.82,STELLA,37.35,STELA,31.05,STALLA,5.00
russian47,russian,4,1.90,2.54,ASK,91.46,ASKE,2.93,AS,2.41
russian47,russian,5,2.60,2.72,HER,32.79,YER,22.69,HOR,10.35
russian47,russian,6,2.78,2.84,TO,99.60,T,0.19,TE,0.13
russian47,russian,7,2.90,3.10,BRING,97.95,BRIN,1.62,BING,0.14
russian47,russian,8,3.16,3.32,THESE,92.63,THOSE,3.00,THES,1.70
russian47,russian,9,3.38,3.62,THINGS,71.67,THINS,14.33,THANGS,5.56
russian47,russian,10,3.68,3.82,WITH,99.53,WIH,0.23,WIT,0.12
russian47,russian,11,3.88,4.00,HER,98.07,ER,1.15,HR,0.36
russian47,russian,12,4.10,4.30,FROM,98.25,FOM,0.88,ROM,0.27
russian47,russian,13,4.38,4.46,THE,98.08,THI,0.57,TE,0.42
russian47,russian,14,4.52,4.82,STORE,83.82,STOORE,7.14,STOR,5.83
russian47,russian,15,4.90,5.56,SEIX,38.33,SEEX,21.28,SIX,20.37
russian47,russian,16,5.62,5.98,POONS,67.23,SPOONS,16.24,COONS,4.85
russian47,russian,17,6.06,6.12,OF,86.02,O,13.35,ON,0.25
russian47,russian,18,6.20,6.50,FRESH,99.30,FRISH,0.16,FRESCH,0.16
russian47,russian,19,6.54,6.84,SNOW,96.21,SNEW,1.01,SNOL,0.60
russian47,russian,20,6.88,7.28,PEES,37.47,PEAS,24.24,PEESE,14.51
russian47,russian,21,7.36,8.04,FIVE,73.15,FLIVE,9.23,FIV,4.92
russian47,russian,22,8.10,8.32,SIX,89.59,SEIX,1.61,SIXK,1.56
russian47,russian,23,8.38,8.76,SLAPS,79.96,SLABS,14.76,LAPS,3.35
russian47,russian,24,8.82,9.02,OF,66.95,O,27.63,AF,3.09
russian47,russian,25,9.08,9.28,BLUE,97.81,LUE,1.34,BLOUE,0.28
russian47,russian,26,9.34,9.76,CHEES,28.68,CHEESE,25.08,CHEAS,19.29
russian47,russian,27,9.84,10.34,AN,32.11,AND,17.23,A,11.82
russian47,russian,28,10.40,10.64,MAYBE,84.84,MEYBE,6.21,MABBE,3.44
russian47,russian,29,10.70,10.72,A,99.01,AS,0.34,I,0.21
russian47,russian,30,10.78,11.04,SNACK,47.67,SNACKE,14.50,SNACKD,13.50
russian47,russian,31,11.08,11.18,FOR,89.64,OR,3.62,FER,1.72
russian47,russian,32,11.24,11.32,HER,92.02,ER,2.76,HEM,1.58
russian47,russian,33,11.38,11.56,BREATH,27.78,BROATH,25.27,BRETH,21.58
russian47,russian,34,11.60,11.66,A,41.54,AR,20.08,E,9.15
russian47,russian,35,11.70,11.96,BAB,33.96,BOB,24.10,BA,9.74
russian47,russian,36,12.04,12.78,WELL,69.13,WEL,8.36,WILL,5.87
russian47,russian,37,12.82,13.04,SO,50.93,SOW,9.91,SON,8.10
russian47,russian,38,13.08,13.28,MEAN,14.06,MEAD,11.76,EAN,11.33
russian47,russian,39,13.32,13.38,A,36.75,I,17.63,E,12.19
russian47,russian,40,13.44,13.68,SMOLL,23.75,SMOL,14.92,SMOLD,11.99
russian47,russian,41,13.72,14.16,PLASTIC,48.48,PLASIC,13.99,PLACTIC,8.97
russian47,russian,42,14.22,14.52,SNATE,38.76,SNAKE,23.58,SNAT,11.56
russian47,russian,43,14.60,14.86,AND,85.56,AN,13.41,ND,0.28
russian47,russian,44,14.92,14.92,A,99.50,E,0.42,O,0.04
russian47,russian,45,14.98,15.16,BIG,93.30,BAG,3.28,BIGE,1.69
russian47,russian,46,15.22,15.54,TOLLED,22.90,TULLED,20.00,TOLLID,15.44
russian47,russian,47,15.60,15.88,FRAG,89.86,FRIG,7.32,FRAGE,1.70
russian47,russian,48,15.94,16.06,FOR,96.50,FO,0.90,FER,0.50
russian47,russian,49,16.12,16.18,THE,98.93,TE,0.34,THEI,0.21
russian47,russian,50,16.24,16.56,KIDS,52.56,KITS,23.30,KINS,22.83
russian47,russian,51,16.62,17.46,SHE,99.61,SHU,0.13,SOE,0.07
russian47,russian,52,17.50,17.64,CAN,93.97,KAN,2.42,CON,1.27
russian47,russian,53,17.70,17.94,SCIP,18.59,SKIP,17.92,SCIB,12.87
russian47,russian,54,18.00,18.14,THESE,90.83,THOSE,3.32,THISE,2.79
russian47,russian,55,18.20,18.46,THINGS,55.86,THANGS,17.82,THINKS,17.37
russian47,russian,56,18.52,18.76,INTO,89.47,INTOR,3.15,INTE,1.68
russian47,russian,57,18.82,19.00,THREE,99.67,THRE,0.11,THEE,0.08
russian47,russian,58,19.06,19.24,RED,98.77,WRED,0.34,RE,0.24
russian47,russian,59,19.32,19.68,BAGS,99.81,BAKS,0.05,BACGS,0.05
russian47,russian,60,19.74,20.16,A,26.21,A',17.89,AN,11.25
russian47,russian,61,20.22,20.70,MABULGOUT,19.58,MABULLGOUT,13.63,MAVULGOUT,12.15
russian47,russian,62,20.76,20.94,MET,15.12,MEET,14.65,METE,11.27
russian47,russian,63,21.02,21.16,HER,99.05,ER,0.44,HE,0.11
russian47,russian,64,21.28,21.86,WEDNESDAY,98.85,WEDNE'SDAY,0.67,WEDENESDAY,0.14
russian47,russian,65,21.96,22.12,AND,51.14,AN,33.46,ATD,7.47
russian47,russian,66,22.18,22.28,THE,91.42,TE,3.61,TH,1.01
russian47,russian,67,22.34,22.58,TRAIN,89.51,TRAINE,4.56,TRAIND,2.32
russian47,russian,68,22.64,23.08,STATION,93.72,SATION,2.89,STATIONS,0.73
russian48,russian,1,0.00,0.66,PLEASE,99.97,PLEASED,0.01,PRLEASE,0.01
russian48,russian,2,0.72,1.02,CALL,98.69,CALLE,0.41,CAL,0.21
russian48,russian,3,1.08,1.48,STALLA,75.10,STALA,17.46,STELLA,3.99
russian48,russian,4,1.54,2.12,ASK,99.97,ASKE,0.02,ASKS,0.01
russian48,russian,5,2.18,2.30,HER,99.84,ER,0.14,HR,0.01
russian48,russian,6,2.40,2.50,TO,99.93,O,0.03,T,0.03
russian48,russian,7,2.56,2.76,BRING,99.42,BRINGG,0.28,BING,0.11
russian48,russian,8,2.88,3.22,THESE,99.51,DHESE,0.14,HESE,0.13
russian48,russian,9,3.30,3.62,THINGS,99.60,TINGS,0.20,THINS,0.07
russian48,russian,10,3.68,4.02,WITH,99.93,WIH,0.03,WIT,0.03
russian48,russian,11,4.06,4.16,HER,99.93,THER,0.04,ER,0.02
russian48,russian,12,4.24,4.38,FROM,99.62,FOM,0.21,FROR,0.05
russian48,russian,13,4.44,4.48,THE,97.64,THA,2.22,TAE,0.10
russian48,russian,14,4.54,4.78,STORE,96.59,SORE,3.14,STOORE,0.07
russian48,russian,15,4.84,5.48,SIX,97.18,SIC,0.78,SIXK,0.66
russian48,russian,16,5.52,5.88,SPOODS,31.10,POODS,24.52,SPOOS,8.66
russian48,russian,17,5.96,5.98,OF,99.82,O,0.09,ON,0.03
russian48,russian,18,6.06,6.36,FRESH,99.97,FRECH,0.02,FRES,0.01
russian48,russian,19,6.44,6.76,SNOW,99.97,SNEW,0.01,SNOWE,0.01
russian48,russian,20,6.80,7.10,PEAS,43.41,PEASE,42.21,PEES,6.72
russian48,russian,21,7.18,8.06,FIVE,99.96,FIE,0.03,FIV,0.00
russian48,russian,22,8.14,8.38,THICK,94.61,THICG,2.85,THIK,1.86
russian48,russian,23,8.44,8.82,SLAPS,99.21,SLAPPS,0.64,SLABS,0.06
russian48,russian,24,8.88,8.94,OF,99.12,OR,0.23,IF,0.16
russian48,russian,25,9.02,9.22,BLUE,99.46,BLOE,0.23,BLUEW,0.13
russian48,russian,26,9.26,9.54,CHEESE,90.14,CHEASE,8.34,CHESE,0.93
russian48,russian,27,9.62,9.90,AND,99.32,ND,0.31,AN,0.17
russian48,russian,28,9.96,10.24,MAYBE,97.79,MEYBE,1.31,MAYEBE,0.38
russian48,russian,29,10.30,10.30,A,99.96,O,0.04,,0.00
russian48,russian,30,10.38,10.68,SNACK,57.86,SNAK,29.14,SNACG,5.81
russian48,russian,31,10.74,10.82,FOR,98.99,OR,0.58,FOF,0.14
russian48,russian,32,10.88,10.94,HER,99.60,HE,0.19,ER,0.19
russian48,russian,33,11.00,11.24,BROTHER,99.91,BOTHER,0.03,BROTER,0.02
russian48,russian,34,11.38,11.64,BAUL,15.39,BAULH,14.18,BAUGH,12.06
russian48,russian,35,11.70,12.42,WE,99.47,WEL,0.42,WI,0.06
russian48,russian,36,12.48,12.68,ALSO,99.96,ALLSO,0.02,ASO,0.01
russian48,russian,37,12.76,12.90,NEED,99.59,NEET,0.19,NEAD,0.13
russian48,russian,38,12.96,12.96,A,99.97,E,0.02,O,0.01
russian48,russian,39,13.02,13.30,SMALL,99.95,SMAL,0.05,SALL,0.00
russian48,russian,40,13.34,13.84,PLASTIC,69.88,PLASTICK,22.98,PFLASTIC,1.61
russian48,russian,41,13.92,14.24,SNAKE,99.75,SNAK,0.10,SNIKE,0.05
russian48,russian,42,14.30,14.72,AND,99.43,AN,0.34,ND,0.11
russian48,russian,43,14.80,14.80,A,99.97,E,0.03,,0.00
russian48,russian,44,14.88,15.06,BIG,99.91,BAG,0.05,BIK,0.02
russian48,russian,45,15.10,15.38,TOY,96.59,TOI,1.20,TOYE,1.10
russian48,russian,46,15.44,15.80,FROG,99.94,FROGS,0.02,FROGU,0.01
russian48,russian,47,15.88,16.22,FOR,99.56,FROR,0.20,FOM,0.11
russian48,russian,48,16.28,16.34,THE,99.95,THEI,0.02,TE,0.02
russian48,russian,49,16.40,16.68,KIDS,98.81,KID'S,0.63,KIGS,0.18
russian48,russian,50,16.74,17.48,SHE,100.00,SH,0.00,SE,0.00
russian48,russian,51,17.54,17.68,CAN,99.74,CAL,0.05,CON,0.04
russian48,russian,52,17.74,18.06,SCOOP,95.48,SCOUP,2.90,SCOOPE,0.62
russian48,russian,53,18.12,18.28,THESE,99.93,HESE,0.02,TESE,0.01
russian48,russian,54,18.36,18.58,THINGS,99.74,THING,0.14,TINGS,0.08
russian48,russian,55,18.64,18.84,INTO,99.57,INO,0.16,NTO,0.14
russian48,russian,56,18.92,19.20,THREE,99.99,HREE,0.01,TREE,0.00
russian48,russian,57,19.26,19.48,RED,99.96,READ,0.03,ED,0.01
russian48,russian,58,19.52,19.88,BAGS,99.78,BANGS,0.11,BADS,0.05
russian48,russian,59,19.94,20.32,AND,99.13,AN,0.41,ND,0.21
russian48,russian,60,20.38,20.46,WE,99.91,E,0.09,W,0.00
russian48,russian,61,20.50,20.66,WILL,98.84,ILL,0.49,W'LL,0.47
russian48,russian,62,20.74,20.88,GO,100.00,G,0.00,O,0.00
russian48,russian,63,21.04,21.18,MEET,99.46,MET,0.18,MEETE,0.09
russian48,russian,64,21.24,21.34,HER,99.88,HR,0.04,HE,0.02
russian48,russian,65,21.42,21.82,WEDNESDAY,99.50,WEDENESDAY,0.18,EDNESDAY,0.11
russian48,russian,66,21.90,22.14,AT,99.62,AN,0.21,ATD,0.08
russian48,russian,67,22.20,22.26,THE,97.86,TE,1.13,THA,0.72
russian48,russian,68,22.32,22.58,TRAIN,74.30,TRAINE,12.18,TRAIND,11.29
russian48,russian,69,22.64,23.04,STATION,99.96,STATIONS,0.03,SATION,0.01
russian49,russian,1,0.00,2.00,PLEASE,99.83,PLEASED,0.08,PLEAS,0.03
russian49,russian,2,2.06,2.86,CALLSTELLA,31.84,CAULSTELLA,30.78,CALSTELLA,15.62
russian49,russian,3,2.90,3.86,ASK,98.64,ASKE,0.86,ASKD,0.16
russian49,russian,4,3.92,4.08,HER,99.88,HUR,0.05,HIR,0.03
russian49,russian,5,4.14,4.20,TO,99.99,T,0.01,TTO,0.00
russian49,russian,6,4.26,4.54,BRING,99.76,BRIN,0.06,BRINGS,0.05
russian49,russian,7,4.60,4.78,THISE,56.96,THESE,22.81,THIS,14.10
russian49,russian,8,4.84,5.20,THINGS,93.32,THINXS,2.49,THINKS,1.40
russian49,russian,9,5.28,5.56,WITH,99.86,WIH,0.05,WITHE,0.03
russian49,russian,10,5.62,5.88,HER,100.00,HR,0.00,ER,0.00
russian49,russian,11,5.98,6.32,FROM,99.95,FROMN,0.02,FROMR,0.01
russian49,russian,12,6.40,6.48,THE,99.59,THI,0.23,HE,0.09
russian49,russian,13,6.56,6.90,STORE,70.12,STOURE,13.44,STOR,12.70
russian49,russian,14,6.96,7.76,SIX,99.59,SIXE,0.17,SIXK,0.10
russian49,russian,15,7.82,8.18,SPOONS,90.06,POONS,5.83,SPOONSL,0.94
russian49,russian,16,8.24,8.28,OF,97.75,O,1.73,OL,0.30
russian49,russian,17,8.34,8.64,FRESH,99.97,FRECH,0.02,FREH,0.00
russian49,russian,18,8.70,9.02,SNOW,99.80,SNAW,0.06,SNEW,0.04
russian49,russian,19,9.08,9.44,PEAS,73.88,PEASE,11.94,PEES,8.30
russian49,russian,20,9.50,10.02,FIVE,99.86,FIE,0.07,FIVED,0.03
russian49,russian,21,10.06,10.48,THIX,20.88,TIX,15.14,THICX,10.64
russian49,russian,22,10.54,11.00,SLABS,53.61,SLAPS,45.43,LABS,0.40
russian49,russian,23,11.06,11.22,OF,99.92,O,0.04,ON,0.02
russian49,russian,24,11.30,11.56,BLUE,99.97,PLUE,0.01,BLU,0.01
russian49,russian,25,11.62,11.94,CHEESE,92.27,CHEES,5.59,CHEASE,1.12
russian49,russian,26,12.02,12.54,AND,99.70,AN,0.28,END,0.01
russian49,russian,27,12.60,12.84,MAY,94.88,MAB,1.72,MEY,1.17
russian49,russian,28,12.88,13.06,BE,99.57,BEA,0.14,BEE,0.13
russian49,russian,29,13.18,13.20,A,99.71,E,0.24,HA,0.02
russian49,russian,30,13.28,13.62,SNACK,55.42,SNAK,38.40,SNACG,2.04
russian49,russian,31,13.68,13.80,FOR,99.32,FOM,0.20,OR,0.16
russian49,russian,32,13.86,13.94,HER,99.75,ER,0.10,HE,0.07
russian49,russian,33,14.00,14.34,BROTHER,99.72,BRATHER,0.14,BROTHERS,0.05
russian49,russian,34,14.40,14.68,BOB,97.92,BUB,1.10,BAB,0.66
russian49,russian,35,14.74,15.54,WE,100.00,W,0.00,E,0.00
russian49,russian,36,15.60,15.90,ALSO,99.83,ALLSO,0.15,A'SO,0.01
russian49,russian,37,15.96,16.12,NEED,95.71,NEET,2.43,NEAD,1.20
russian49,russian,38,16.18,16.18,A,99.98,E,0.02,,0.00
russian49,russian,39,16.26,16.54,SMALL,99.99,SMAL,0.01,SALL,0.00
russian49,russian,40,16.60,17.08,PLASTIC,44.29,BLASTIC,40.03,PLUSTIC,4.12
russian49,russian,41,17.14,17.50,SNAKE,99.83,NAKE,0.08,SNAKES,0.03
russian49,russian,42,17.54,17.92,AND,99.83,AN,0.10,END,0.03
russian49,russian,43,18.06,18.10,A,97.87,E,1.25,HA,0.85
russian49,russian,44,18.16,18.66,BIG,99.83,BIGE,0.12,BAG,0.02
russian49,russian,45,18.72,19.18,TOY,99.45,TOYE,0.17,TOYD,0.13
russian49,russian,46,19.24,19.70,FROG,99.93,FROGS,0.05,FROGE,0.01
russian49,russian,47,19.76,20.26,FOR,99.90,FOM,0.06,FO,0.02
russian49,russian,48,20.32,20.40,THE,99.92,THEI,0.03,TE,0.02
russian49,russian,49,20.46,20.76,KIDS,96.56,KID'S,1.75,KID,0.90
russian49,russian,50,20.82,21.58,SHE,100.00,SH,0.00,HE,0.00
russian49,russian,51,21.64,21.76,CAN,99.96,KAN,0.03,AN,0.00
russian49,russian,52,21.84,22.10,SCOOP,78.29,SCOOB,6.79,SCOOL,3.95
russian49,russian,53,22.16,22.32,THISE,39.71,THESE,35.62,THIS,12.90
russian49,russian,54,22.38,22.74,THINGS,94.07,THINXS,2.48,THING'S,1.03
russian49,russian,55,22.80,23.16,INTO,99.90,INT,0.07,ITO,0.01
russian49,russian,56,23.26,23.52,THREE,99.99,TREE,0.01,THRE,0.00
russian49,russian,57,23.58,23.80,RED,96.25,REDG,2.17,REGD,1.02
russian49,russian,58,23.86,24.28,BAGS,99.86,BADS,0.05,BAG'S,0.03
russian49,russian,59,24.34,24.90,AND,99.96,AN,0.02,END,0.01
russian49,russian,60,25.02,25.24,WE,99.98,WI,0.01,W,0.00
russian49,russian,61,25.30,25.52,WILL,99.15,W'LL,0.51,ILL,0.13
russian49,russian,62,25.56,25.86,GO,99.95,GOL,0.02,WO,0.01
russian49,russian,63,25.98,26.26,MEET,96.36,MEAT,2.62,MEETE,0.73
russian49,russian,64,26.32,26.52,HER,99.99,ER,0.01,HR,0.00
russian49,russian,65,26.58,27.52,WEDNESDAY,86.74,WHEDNESDAY,9.89,WEDNESDHAY,1.23
russian49,russian,66,27.60,27.84,ADD,94.01,ADDE,2.60,AD,2.04
russian49,russian,67,27.88,27.96,THE,98.31,THA,0.76,HE,0.74
russian49,russian,68,28.02,28.36,TRAIN,95.81,TRAINE,1.70,TRAINS,1.17
russian49,russian,69,28.40,28.88,STATION,99.81,STATIONS,0.13,STATIN,0.02
russian50,russian,1,0.00,1.02,PLEASE,75.62,PLEACE,8.24,LEASE,5.43
russian50,russian,2,1.08,1.96,COLLSTELLA,29.26,COLSTELLA,25.04,CALLSTELLA,17.95
russian50,russian,3,2.02,2.60,ASK,96.02,ASKE,1.70,ASKD,1.61
russian50,russian,4,2.68,2.82,HER,99.98,HE,0.01,HR,0.00
russian50,russian,5,2.90,2.98,TO,99.94,O,0.04,T,0.01
russian50,russian,6,3.04,3.22,BRING,99.11,BRINK,0.75,BRIG,0.06
